segment_id	vector
2e9336f9-450f-4dd7-8553-e8b38312e7c4	'1sie':1 '1si':2 '1asträngend':3 '1aber':4 '1isch':5 '1guet':6
7206f5a0-6ef1-4b90-bac3-687df80de9e1	'1die':1 '1wo':2 '1chöi':3 '1(unverständlich)':4 '1si':5
14e615d4-2aa5-4afd-9e03-fef37238a25c	'1nei':1 '1teiuwis':2 '1ize':3 '1gd':4 '1die':5 '1wuuche':6 '1hani':7 '1nid':8 '1so':9 '1ne':10 '1nerv':11 '1gha':12 '1wie':13 '1angeri':14 '1wuuchene':15 '1o':16 '1scho':17 '1weiss':18 '1nid':19 '1wieso':20
72f5f1b7-3671-4950-890c-0a4dba19dd79	'1das':1 '1isch':2 '1nid':3 '1normau':4 '1so':5
08496434-31f9-4d3e-bf3f-45f3295dc6e8	'1oh':1 '1eis':2 '1ching':3 '1isch':4 '1die':5 '1wuuche':6 '1eifach':7 '1är':8 '1het':9 '1so':10 '1ne':11 '1trotzphase':12 '1weiss':13 '1oh':14 '1nid':15 '1är':16 '1streikt':17 '1eifach':18 '1total':19
f11701d0-c4f2-4cd3-88b5-5efd1689ccef	'1är':1 '1isch':2 '1ga':3 '1bisle':4 '1u':5 '1het':6 '1nassi':7 '1hose':8 '1gha':9 '1u':10 '1het':11 '1müesse':12 '1nöii':13 '1alege':14 '1är':15 '1isch':16 '1sicher':17 '1öppe':18 '1zä':19 '1minute':20 '1ufem':21 '1chaute':22 '1bode':23 '1eifach':24 '1ghocket':25 '1u':26 '1het':27 '1sich':28 '1nid':29 '1wöue':30 '1alege':31
3330c4f7-1099-4fd9-9dc3-ce717d8b9321	'1när':1 '1so':2 '1leg':3 '1itz':4 '1d':5 '1ungerhose':6 '1a':7 '1m':8 '1m':9
a14e0937-4d0b-4f19-9518-12b31673a51b	'1(.)':1 '1(unverständlich)':2
414776e2-8486-43a5-b75b-e3cb9bc35350	'1so':1 '1ja':2
2adf7260-4710-484f-aa2f-1e289bfeed8e	'1tth':1 '1das':2 '1isch':3 '1(unverständlich)':4
6111ddc5-46cc-4bce-8eed-d9a782394fb6	'1ja':1 '1das':2 '1fingi':3 '1eh':4 '1i':5 '1hasse':6 '1das':7
aba176d8-e6f6-4c7b-8499-1c7ef346d43a	'1mit':1 '1de':2 '1chopfhörer':3 '1an':4
37724593-ac9a-4356-908e-c5a00c95143d	'1dès':1 '1fingi':2 '1oh':3
b992bedb-1d63-4a72-ba59-9516b5411db8	'1das':1 '1fingi':2 '1o':3 '1immer':4 '1so':5 '1die':6 '1wo':7 '1usegö':8 '1oder':9 '1zäme':10 '1när':11 '1hei':12 '1aui':13 '1gsehsch':14 '1se':15 '1so':16 '1im':17 '1grüppli':18 '1irgendwie':19 '1ds':20 '1THUN':21 '1am':22 '1bahnhof':23 '1jede':24 '1het':25 '1ei':26 '1airpod':27 '1dinne':28 '1oder':29 '1was':30 '1oh':31 '1immer':32 '1gsehsch':33 '1se':34 '1so':35 '1u':36 '1dänksch':37 '1so':38 '1mhm':39
20d8f418-85ca-4846-bd01-48be5df1155f	'1ds':1 '1kasperlitheäterli':2 '1sicher':3
b762fef3-7c58-4b89-b8b6-82efe9f51ea5	'1ja':1 '1weisch':2 '1die':3 '1fühle':4 '1sich':5 '1eh':6 '1wie':7 '1die':8 '1krassischte':9 '1wo':10 '1mir':11 '1zwöufi':12 '1si':13 '1gsi':14 '1simer':15 '1eifach':16 '1no':17 '1ching':18 '1gsi':19 '1u':20 '1hei':21 '1bäbelet':22
041d285b-db03-44a4-9297-8a3030233c89	'1mou':1 '1wart':2 '1mit':3 '1zwöufi':4 '1da':5 '1simer':6 '1ir':7 '1sächste':8 '1gsi':9
ab861596-41fa-4b92-bb89-0a8506bc2b4c	'1mou':1 '1da':2 '1hani':3 '1imu':4 '1mou':5 '1(...)':6 '1das':7 '1weissi':8 '1no':9 '1ja':10
b0fb27c4-beac-49a6-bbbd-911df1f89d5a	'1im':1 '1bach':2 '1ga':3 '1spaziere':4
0021a35f-fe4e-4c41-8ea4-a469a14c2581	'1u':1 '1när':2 '1ga':3 '1(...)':4 '1ja':5 '1u':6 '1ga':7 '1picknick':8 '1ässe':9 '1wüu':10 '1mer':11 '1nassi':12 '1chleider':13 '1hei':14 '1gha':15 '1u':16 '1d':17 '1rägehose':18 '1aus':19 '1hose':20 '1eh':21 '1d':22 '1rägejacke':23 '1aus':24 '1hose':25 '1agleit':26
523c1b24-3589-4411-aa9e-b6f8eec53cc7	'1d':1 '1hose':2 '1ufghänkt':3
014f0327-4289-4d7f-aa86-1f36c45d3894	'1mhm':1
b79a5cc4-0098-4d69-b881-f809926bb5e2	'1ja':1 '1bir':2 '1chrüzig':3 '1da':4
5fcda9f6-a1fa-47c1-a1b0-6de825d00849	'1u':1 '1si':2 '1einfach':3 '1nüm':4 '1usecho':5
301ad916-45ba-409d-9039-17200ed52c74	'1ja':1 '1das':2 '1mache':3 '1die':4 '1ching':5 '1hüt':6 '1zu':7 '1tags':8 '1aui':9 '1nüm':10 '1meh':11 '1(.)':12
f0b8f4d8-91f4-41d7-8067-ed86e3156b5a	'1i':1 '1meine':2 '1scho':3 '1itz':4 '1ir':5 '1kita':6 '1we':7 '1äs':8 '1ching':9 '1umgheit':10 '1när':11 '1immer':12 '1so':13 '1eh':14 '1när':15 '1chöi':16 '1si':17 '1nüm':18 '1ufstah':19 '1wüu':20 '1si':21 '1ihri':22 '1häng':23 '1nid':24 '1wei':25 '1a':26 '1bode':27 '1tue':28 '1wüue':29 '1de':30 '1bode':31 '1ja':32 '1dräckig':33 '1isch':34 '1es':35 '1gseht':36 '1im':37 '1(.)':38 '1fau':39 '1henne':40 '1luschtig':41 '1us':42 '1aber':43 '1nei':44 '1nei':45 '1da':46 '1(.)':47 '1hiufi':48 '1imfau':49 '1dä':50 '1ching':51 '1nid':52 '1uf':53
8e9a43a7-637f-4481-b7f2-513161ab8c77	'1hä':1 '1wieso':2 '1nid':3
8885722f-13e6-4a9f-8435-aaa5f1011024	'1isch':1 '1zwar':2 '1eifach':3 '1us':4 '1(unverständlich)':5 '1aber':6 '1isch':7 '1ja':8 '1luschtig':9
57ed3352-d5ce-4afd-91f0-485e0ac51338	'1hesch':1 '1du':2 '1nie':3 '1im':4 '1sand':5 '1gspiut':6 '1auso':7 '1(.)':8 '1burg':9 '1bout':10
edac8ee1-32af-4c4f-9191-42dcf1caf4d4	'1weisch':1 '1du':2 '1no':3 '1womer':4 '1dr':5 '1wie':6 '1heisst':7 '1är':8 '1dr':9 '1dr':10 '1pastor':11 '1dr':12
159eb732-76d7-453c-90db-570adc3cc080	'1nei':1 '1(.)':2 '1nei':3 '1aber':4 '1XXX':5 '1stimmt':6 '1scho':7
71aa0653-2711-4c67-b8aa-15c192d96391	'1ja':1 '1genau':2 '1(.)':3 '1dä':4 '1womer':5 '1hei':6 '1dörfe':7 '1d':8 '1sandburge':9 '1beurteile':10 '1u':11 '1hei':12 '1es':13 '1(.)':14 '1CARAMBAR':15 '1derfür':16 '1becho':17 '1(.)':18
5332292a-024a-44b0-8a29-b5dcb065c467	'1ja':1 '1mir':2 '1hei':3 '1verlore':4 '1denn':5
949c50a0-d4b2-4b0d-aa8b-b3a30d5508ff	'1mir':1 '1heis':2 '1chli':3 '1vergä':4 '1üsi':5 '1isch':6 '1nid':7 '1so':8 '1cool':9 '1gsi':10 '1guet':11 '1die':12 '1angere':13 '1hei':14 '1denn':15 '1so':16 '1henne':17 '1förmli':18 '1gha':19
173bc0aa-1ac0-4ae7-98e5-83757e14914c	'1de':1 '1ha':2 '1ig':3 '1haut':4 '1äbe':5 '1o':6 '1süsch':7 '1idee':8 '1gha':9
a2a67483-038c-4fca-8231-7fd84266512a	'1oder':1 '1womer':2 '1mit':3 '1dr':4 '1XXX':5 '1si':6 '1ga':7 '1bade':8
e23c9b64-3817-4247-b435-2417d64727f1	'1am':1 '1zwöufi':2 '1nei':3 '1stimmt':4 '1gar':5 '1nid':6 '1es':7 '1isch':8 '1nid':9 '1mit':10 '1dr':11 '1XXX':12 '1gsi':13 '1(.)':14 '1es':15 '1isch':16 '1mit':17 '1dr':18
20fcdd8d-b821-4afe-ba66-620db64f1c6d	'1doch':1 '1am':2 '1zwöufi':3 '1am':4 '1abe':5 '1aber':6 '1(unverständlich)':7
30eb91ec-f110-4774-8bb6-e943053abe37	'1scho':1 '1guet':2
a176d407-4493-4e7a-8c3f-82c17f08e67e	'1i':1 '1weiss':2 '1o':3 '1nid':4 '1mou':5 '1mit':6 '1XXX':7 '1het':8 '1sie':9 '1XXX':10 '1gheisse':11
6312de61-6ca8-4cc3-baa8-c0cbcdfc74ff	'1okay':1
d1c504c4-f82b-40de-a8e6-a2b74aea0323	'1das':1 '1isch':2 '1aber':3 '1cool':4
8d301057-b075-4d40-aa82-9b6e9682d6be	'1u':1 '1när':2 '1aber':3 '1denn':4 '1i':5 '1weiss':6 '1no':7 '1denn':8 '1hei':9 '1mer':10 '1när':11 '1use':12 '1wöue':13 '1u':14 '1när':15 '1ischs':16 '1duss':17 '1haut':18 '1viu':19 '1cheuter':20 '1gsi':21 '1aus':22 '1im':23 '1meer':24 '1oder':25 '1u':26 '1zur':27 '1duschi':28 '1wöue':29 '1u':30 '1när':31 '1hets':32 '1di':33 '1häre':34 '1ah':35 '1nei':36 '1när':37 '1simer':38 '1ga':39 '1duusche':40 '1u':41 '1hei':42 '1mr':43 '1zrügg':44 '1wöue':45 '1när':46 '1hets':47 '1di':48 '1häregleit':49 '1u':50 '1när':51 '1simer':52 '1nomau':53 '1i':54 '1ds':55 '1meer':56 '1u':57 '1nomau':58 '1ga':59 '1duusche':60
a2a45d1e-1ad5-429a-bb6a-35ae52263a5d	'1het':1 '1eifach':2 '1gar':3 '1nüt':4 '1bracht':5 '1gha':6 '1das':7 '1duusche':8 '1denn':9
bd340005-96d5-4238-ad5c-63a737c051a1	'1nei':1 '1i':2 '1gloub':3 '1s'isch':4 '1am':5 '1auso':6 '1nachem':7 '1(.)':8 '1abe':9 '1gsi':10 '1so':11 '1am':12 '1zähni':13 '1oder':14 '1(..)':15
627b80e1-8d42-4daa-ba88-111d0d76400b	'1i':1 '1gloub':2 '1denn':3 '1mau':4 '1es':5 '1jahr':6 '1gsi':7 '1woni':8 '1nid':9 '1chrank':10 '1bi':11 '1gsi':12 '1hehe':13
3a1ad31a-aa51-4c28-9a43-d7226d44eafd	'1ja':1 '1i':2 '1bi':3 '1mehrmaus':4 '1chrank':5 '1gsi':6
4407f9b4-a409-45aa-bed1-5d70d14c87b7	'1ja':1 '1zwöi':2 '1mau':3
6eca871b-8dfa-43d1-ba33-a9de39d2e347	'1eifach':1 '1ni':2 '1fit':3 '1gsi':4 '1einisch':5 '1u':6 '1einisch':7 '1hani':8 '1würk':9 '1mage':10 '1darm':11 '1gha':12
fab1fc15-d18d-4ea1-a32d-dde58b6dedae	'1ja':1
3dedc9c7-cf8f-42ea-ba47-78bd2b1aac3e	'1uhem':1
3d13f614-0756-453c-8e33-0063600cc04e	'1mi':1 '1fründ':2
823a5b03-94d2-47ac-8d75-6c89343f0ca9	'1ja':1 '1ja':2 '1me':3 '1isch':4 '1ja':5 '1einisch':6 '1numme':7 '1jung':8
5b2a5362-d52c-4033-9c70-0cf7c2bd4955	'1(unverständlich)':1
b4b210da-9167-4446-8b19-6578a8711de5	'1ja':1 '1villech':2 '1gschider':3
fde44d01-a199-424d-b4d4-02906bc59e6f	'1o':1 '1dä':2 '1mit':3 '1em':4 '1bändeli':5 '1tuusche':6 '1wed':7 '1all':8 '1inclusive':9 '1hesch':10 '1(.)':11 '1u':12 '1när':13 '1(unverständlich)':14 '1das':15
f8d43544-5f75-40c2-adee-98919770f9af	'1fingi':1 '1eifach':2 '1die':3 '1einte':4 '1hei':5 '1zaut':6 '1u':7 '1die':8 '1angere':9 '1nid':10
bfae994c-1c85-4f0d-90b4-af24c4bc308c	'1guet':1 '1uf':2 '1ne':3 '1art':4 '1chasch':5 '1ja':6 '1(.)':7 '1enang':8 '1usgä':9 '1aber':10 '1uf':11 '1ne':12 '1art':13
3f6e463a-3dc3-4a0d-8dee-bdd5eed3ecdf	'1uf':1 '1e':2 '1ne':3 '1art':4 '1verstahnis':5 '1dass':6 '1wosch':7 '1tuusche':8 '1i':9 '1meine':10 '1de':11 '1chasch':12 '1meh':13 '1häufe':14 '1aber':15 '1du':16 '1lizisch':17 '1haut':18 '1ds':19 '1hotel':20 '1wo':21 '1kultur':22 '1scho':23 '1sowieso':24 '1(.)':25 '1es':26 '1guets':27 '1agebot':28 '1macht':29 '1so':30 '1übere':31 '1(.)':32 '1huufe':33
0999a4f4-49df-4854-adde-70e6243d21a6	'1es':1 '1isch':2 '1aber':3 '1vor':4 '1auem':5 '1o':6 '1mhm':7 '1das':8 '1si':9 '1gfaketi':10 '1die':11 '1hei':12 '1gar':13 '1nid':14 '1überau':15 '1(unverständlich)':16
3a85f113-d696-4c8e-b5fe-11daccdcac71	'1ja':1
d73f88db-04b2-4470-9e2f-4b3aafad3b71	'1hei':1 '1sis':2 '1öppe':3 '1gmerkt':4
5fa63d6f-5e04-4f1a-b7fc-042b5becea71	'1was':1
d0bb4ca4-cc74-45d7-b581-16e566141689	'1guet':1 '1aber':2 '1das':3 '1chönnte':4 '1ihm':5 '1o':6 '1eifach':7 '1angeri':8 '1gä':9 '1ha':10 '1wo':11 '1dörfe':12 '1(...)':13
2a1ef002-c664-49a9-8418-53795619fc55	'1guet':1 '1i':2 '1verstahs':3 '1(.)':4 '1sie':5 '1hei':6 '1äuä':7 '1richtig':8 '1heftig':9 '1uf':10 '1ds':11 '1dach':12 '1becho':13 '1weisch':14 '1(.)':15 '1die':16 '1agsteute':17 '1(....)':18
24d98904-d1ce-419e-a053-22288d21b73e	'1es':1 '1isch':2 '1scho':3 '1komisch':4 '1aber':5 '1i':6 '1meine':7 '1de':8 '1chef':9 '1het':10 '1ne':11 '1öppe':12 '1hehe':13 '1gseit':14 '1(..)':15
03a6246c-c3b8-4cba-8f11-3e9547c17f30	'1aber':1 '1uf':2 '1ne':3 '1art':4 '1verstah':5 '1nis':6 '1no':7 '1i':8 '1meine':9 '1im':10 '1VOLG':11 '1sie':12 '1kontrolliere':13 '1ja':14 '1o':15 '1niso':16 '1guet':17
c4f3e4f4-78f0-4349-9dd4-d589e2a584a2	'1wie':1 '1hesch':2 '1die':3 '1gchouft':4
17d6166e-f07c-49e3-a669-04051df46a7f	'1ahh':1
365ff1aa-0038-4824-9f30-ed92c23b8d50	'1guet':1 '1aber':2 '1am':3 '1ne':4 '1zwölf':5 '1jährige':6 '1ching':7 '1klar':8 '1dörfte':9 '1sies':10 '1nid':11 '1verchoufe':12 '1aber':13 '1kirschstängeli':14 '1wer':15 '1besuuft':16 '1sich':17 '1mit':18 '1kirschstängeli':19
15d508e2-a94f-4696-af13-d9502613341b	'1guet':1 '1da':2 '1hani':3 '1aber':4 '1aube':5 '1o':6 '1scho':7 '1dörfe':8 '1vo':9 '1mim':10 '1vater':11 '1(.)':12 '1aber':13 '1eifach':14 '1ja':15 '1aber':16 '1i':17 '1has':18 '1nid':19 '1fein':20 '1gfunge':21 '1haut':22
d72d9c3d-8985-4843-a504-2300c5467900	'1gruusig':1
1cb15277-1d07-422f-a895-cbd5ea220405	'1u':1 '1ig':2 '1scho':3 '1numme':4 '1(.)':5 '1mi':6 '1vater':7 '1het':8 '1einisch':9 '1so':10 '1baileys':11 '1gno':12 '1u':13 '1so':14 '1es':15 '1schlückli':16 '1dörfe':17 '1porbiere':18 '1u':19 '1i':20 '1so':21
4b9ae040-5858-4747-b6cd-af4e946c6d8c	'1es':1 '1chrazet':2
3d67177c-9f21-41de-8632-31b9d6fbb7b0	'1wii':1 '1isch':2 '1gruusig':3
b2ed2fd1-abdc-42d5-9b19-aa19b0bfc4bb	'1wää':1 '1wää':2
26c97b5a-c6a9-47a9-83ac-330c713968cf	'1aber':1 '1bier':2 '1hani':3 '1ja':4 '1vou':5 '1gärn':6 '1auso':7 '1vou':8 '1gärn':9 '1(.)':10 '1i':11 '1trinkes':12 '1ni':13 '1viu':14 '1aber':15 '1bier':16 '1fingi':17 '1je':18 '1nachdem':19 '1ischs':20 '1(.)':21 '1no':22 '1es':23 '1guets':24 '1mhm':25
2ca95b46-912f-4c52-9b73-fa83f3b98c41	'1mou':1 '1so':2 '1es':3 '1CHOPFAB':4 '1isch':5 '1no':6 '1guet':7 '1oder':8 '1es':9 '1ehm':10 '1wie':11 '1heisst':12 '1da':13 '1när':14 '1ds':15 '1angere':16 '1(.)':17 '1fingi':18 '1imfau':19 '1no':20 '1guet':21 '1(.)':22
b5d94f09-2938-4d91-8aa5-fd841580918e	'1nei':1 '1nei':2
46569a18-7a74-48c8-aa2d-93d66b7ef91b	'1ja':1 '1ender':2 '1[irgend':3 '1eis':4 '1buh':5 '1eh]':6 '1(.)':7 '1bi':8 '1XXX':9 '1geburi':10 '1hei':11 '1si':12 '1denn':13 '1gä':14
bda628aa-1a23-4bb8-a21d-8a73f131c413	'1das':1 '1het':2 '1mi':3 '1imfau':4 '1de':5 '1hönne':6 '1gstört':7 '1i':8 '1bi':9 '1speter':10 '1cho':11 '1aus':12 '1aui':13 '1(..)':14 '1angere':15 '1oder':16
92df5a76-58da-4e79-875b-ff8165dda796	'1ds':1 '1erste':2 '1wo':3 '1nei':4 '1si':5 '1si':6 '1überhoupt':7 '1nid':8 '1bsoffe':9 '1gsi':10 '1sie':11 '1wäres':12 '1gärn':13 '1gsi':14 '1aber':15
2e7bd7e2-fb53-4524-90ac-6656c5b202ea	'1ds':1 '1erste':2 '1wo':3 '1sie':4 '1mache':5 '1isch':6 '1mer':7 '1sie':8 '1drücke':9 '1mir':10 '1es':11 '1bier':12 '1id':13 '1finger':14 '1när':15 '1so':16 '1(..)':17 '1okay':18 '1i':19 '1zie':20 '1mi':21 '1zersch':22 '1mau':23 '1no':24 '1d':25 '1schue':26 '1ab':27 '1(.)':28
9d7e0df1-e4d2-4b07-86b8-ba37362029b3	'1(..)':1 '1SOMMERSBY':2 '1das':3 '1fingi':4 '1o':5 '1mega':6 '1fein':7 '1(..)':8
4238767d-e057-46f9-9a28-7b59d4868b14	'1weisch':1 '1i':2 '1finge':3 '1so':4 '1XXX':5 '1XXX':6 '1u':7 '1so':8 '1die':9 '1hei':10 '1aui':11 '1so':12 '1(.)':13 '1e':14 '1strängi':15 '1istellig':16 '1das':17 '1heimer':18 '1gloub':19 '1scho':20 '1mau':21 '1diskutiert':22
5d398e76-bffe-46dc-abff-8097256bfcbb	'1ja':1 '1wüu':2 '1i':3 '1finge':4 '1(..)':5 '1u':6 '1ab':7 '1u':8 '1zue':9 '1mau':10 '1hallo':11 '1i':12 '1ha':13 '1mi':14 '1no':15 '1nie':16 '1bso':17 '1besoffe':18 '1so':19 '1wie':20 '1itz':21 '1angeri':22 '1gö':23 '1ga':24 '1suufe':25 '1(.)':26
71f4cbf8-bd7c-4b31-9d3d-992ef17ed355	'1aber':1 '1das':2 '1verstahni':3 '1o':4 '1ni':5 '1(.)':6 '1wed':7 '1use':8 '1geisch':9 '1u':10 '1när':11 '1geisch':12 '1eifach':13 '1use':14 '1für':15 '1d':16 '1suufe':17 '1losisch':18 '1sowieso':19 '1die':20 '1ganz':21 '1zit':22 '1zü':23 '1eh':24 '1musig':25 '1mit':26 '1dine':27 '1airpods':28 '1u':29 '1bisch':30 '1eh':31 '1immer':32 '1uf':33 '1snapchat':34 '1ungerwägs':35 '1u':36 '1snappisch':37 '1enang':38 '1snaps':39 '1obwohl':40 '1d':41 '1eifach':42 '1da':43 '1chöntsch':44 '1rede':45 '1blödele':46
5f6213df-a8d5-4b06-8c7c-f7ca648d5436	'1so':1 '1tschüss':2 '1(unverständlich)':3 '1oh':4 '1vou':5 '1cool':6
bff35bc8-525c-4fe6-b97b-6843010c4468	'1ja':1 '1das':2 '1fingi':3 '1okay':4 '1das':5 '1isch':6 '1när':7 '1öppis':8 '1angers':9 '1aber':10 '1(...)':11 '1aber':12 '1dir':13 '1heit':14 '1nech':15 '1ja':16 '1nid':17 '1troffe':18 '1zum':19 '1suufe':20 '1sondern':21 '1für':22 '1si':23 '1geburi':24 '1z':25 '1fiire':26
9752eaa3-aa4e-49e4-94f1-8b5406bb48a4	'1und':1 '1die':2 '1wo':3 '1eifach':4 '1use':5 '1gö':6 '1ja':7 '1chum':8 '1mir':9 '1gö':10 '1mau':11 '1chli':12 '1ga':13 '1suufe':14 '1(.)':15 '1was':16 '1macht':17 '1das':18 '1biite':19 '1für':20 '1ne':21 '1sinn':22 '1(.)':23 '1eifach':24 '1dass':25 '1de':26 '1när':27 '1chasch':28 '1säge':29 '1oh':30 '1i':31 '1bi':32 '1so':33 '1dicht':34 '1gsi':35 '1am':36 '1wuuchenänd':37 '1(.)':38
4bf93c10-4a62-4c0b-8f72-8c4f957abc93	'1das':1 '1hei':2 '1mer':3 '1denn':4 '1o':5 '1gspiut':6 '1aber':7 '1isch':8 '1eifach':9 '1längwilig':10 '1gsi':11 '1wüu':12 '1mir':13 '1si':14 '1eifach':15 '1aui':16 '1da':17 '1ghocket':18 '1(.)':19 '1niemer':20 '1het':21 '1troffe':22 '1(.)':23 '1hesch':24 '1mau':25 '1wider':26 '1müesse':27 '1trinke':28 '1bisch':29 '1eh':30 '1nüm':31 '1bsoffe':32 '1gsi':33
ccd40643-8fea-495c-bec0-9dcb6ad0932d	'1när':1 '1hei':2 '1mer':3 '1no':4 '1es':5 '1exit':6 '1probiert':7 '1z':8 '1spile':9 '1weisch':10 '1das':11 '1spili':12 '1(..)':13
bc00ffe7-c7e6-4fb3-950c-a3ef1602300d	'1ja':1 '1du':2 '1meusch':3 '1eifach':4 '1usecho':5 '1irgendwie':6 '1aber':7 '1es':8 '1isch':9 '1äbe':10 '1würk':11 '1no':12 '1schwirig':13 '1gsi':14 '1u':15 '1es':16 '1isch':17 '1numme':18 '1ds':19 '1mittlere':20 '1gsi':21 '1u':22 '1i':23 '1ha':24 '1no':25 '1ds':26 '1extremere':27 '1dehei':28 '1i':29 '1has':30 '1no':31 '1nie':32 '1gspiut':33 '1(.)':34 '1aber':35 '1mir':36 '1müesses':37 '1mache':38
1b9d7d20-c286-4c5a-a7b3-64e269881f90	'1ja':1 '1genau':2
254670e6-5c2b-4b51-8931-3af7cc96dff7	'1aber':1 '1ja':2 '1das':3 '1muess':4 '1mä':5 '1eifach':6 '1nid':7 '1am':8 '1ne':9 '1abe':10 '1mache':11 '1sondern':12 '1villech':13 '1am':14 '1ne':15 '1namitag':16 '1mau':17 '1aui':18 '1chönt':19 '1mau':20 '1mit':21 '1de':22 '1dudes':23 '1oder':24 '1mit':25 '1dr':26 '1chligruppe':27
fecbdf9c-b152-45ed-8a86-6298e518b7b2	'1konzentriert':1
6b51114e-d2fe-4dec-a9b6-d31d91f67727	'1(....)':1 '1(unverständllich)':2 '1wie':3 '1headis':4 '1spile':5 '1würd':6 '1is':7 '1villech':8 '1vou':9 '1im':10 '1griff':11 '1ha':12
